episode,timestamp,elapsed_time_s,curriculum_level,episode_reward,episode_length,tumble_initiated,tumble_recovered,recovery_steps,disturbance_intensity,disturbance_type,rolling_10_reward,rolling_10_recovery_rate,rolling_50_recovery_rate
441,1762870521.8270366,23041.77335166931,2,17910.204696,600,1,1,21,1.3271981056530604,unknown,15807.8077172,100.0,100.0
442,1762870573.4903524,23093.43666744232,2,20808.471003,600,1,1,18,1.365264187793484,unknown,16697.176223,100.0,100.0
443,1762870625.1836648,23145.12997984886,2,18752.697547,600,1,1,22,1.3042664414965457,unknown,16861.884985899997,100.0,100.0
444,1762870679.6564438,23199.60275888443,2,17552.975897,600,1,1,14,1.3246719337749338,unknown,17501.5263261,100.0,100.0
445,1762870731.5197334,23251.46604847908,2,16114.535058,600,1,1,25,1.2479010324523088,unknown,17534.9459298,100.0,100.0
446,1762870783.338898,23303.285212993622,2,17875.236157,600,1,1,30,1.1314059569902686,unknown,17744.899400500002,100.0,100.0
447,1762870837.5466623,23357.492977380753,2,18213.999417,600,1,1,17,1.4976096710529814,unknown,17369.081561699997,100.0,100.0
448,1762870889.385574,23409.331889152527,2,15312.536702,600,1,1,18,1.4649174977636026,unknown,18086.429812,100.0,100.0
449,1762870941.217633,23461.163948059082,2,19160.543641,600,1,1,20,1.3567296801412292,unknown,17926.1989853,100.0,100.0
450,1762870957.7035723,23477.64988732338,2,24588.532146,67,1,0,0,1.3459254908926461,unknown,18628.973226399998,90.0,98.0
451,1762871012.0580828,23532.00439786911,2,12047.891048,600,1,1,23,1.2078634193548203,unknown,18042.7418616,90.0,98.0
452,1762871063.9499772,23583.896292209625,2,8794.331749,600,1,1,3,1.2044897020615288,unknown,16841.3279362,90.0,98.0
453,1762871115.5992708,23635.545585870743,2,22456.332413,600,1,1,19,1.2085168404388695,unknown,17211.691422800002,90.0,98.0
454,1762871167.4368532,23687.38316822052,2,14570.633595,600,1,1,19,1.3802601441236246,unknown,16913.4571926,90.0,98.0
455,1762871221.6990292,23741.645344257355,2,17412.675785,600,1,1,26,1.378230596079119,unknown,17043.271265299998,90.0,98.0
456,1762871273.3696125,23793.315927505493,2,19909.883452,600,1,1,18,1.3870768562531564,unknown,17246.7359948,90.0,98.0
457,1762871325.0786796,23845.02499461174,2,20839.510463,600,1,1,18,1.2536344612957913,unknown,17509.2870994,90.0,98.0
458,1762871379.3082924,23899.25460743904,2,18186.332377,600,1,1,17,1.4736219253331992,unknown,17796.6666669,90.0,98.0
459,1762871431.0693736,23951.01568865776,2,15811.954358,600,1,1,26,1.1645909262945213,unknown,17461.8077386,90.0,98.0
460,1762871482.7569866,24002.703301668167,2,23335.336131,600,1,1,20,1.4763807678821506,unknown,17336.488137099997,100.0,98.0
461,1762871534.4758637,24054.42217874527,2,24042.625491,600,1,1,20,1.3236229541030569,unknown,18535.961581399995,100.0,98.0
462,1762871588.615149,24108.561464071274,2,25621.41697,600,1,1,19,1.1870329801681292,unknown,20218.6701035,100.0,98.0
463,1762871640.3103476,24160.256662607193,2,19306.066616,600,1,1,17,1.307367027630523,unknown,19903.643523799998,100.0,98.0
464,1762871691.9724193,24211.918734312057,2,23196.179455,600,1,1,19,1.4199138278475933,unknown,20766.1981098,100.0,98.0
465,1762871746.5056837,24266.451998710632,2,20033.207476,600,1,1,29,1.3953037536524677,unknown,21028.251278900003,100.0,98.0
466,1762871798.3116152,24318.257930278778,2,8121.293743,600,1,1,5,1.186098495295265,unknown,19849.392308000002,100.0,98.0
467,1762871849.9846892,24369.931004285812,2,4795.931201,600,1,1,3,1.4778686766661342,unknown,18245.0343818,100.0,98.0
468,1762871903.9218562,24423.868171215057,2,11920.719531,600,1,1,9,1.1928807919395303,unknown,17618.4730972,100.0,98.0
469,1762871955.7735877,24475.71990275383,2,16170.168014,600,1,1,9,1.1365681412950757,unknown,17654.294462800004,100.0,98.0
470,1762872007.5580397,24527.504354715347,2,11731.821845,600,1,1,6,1.1673744510233646,unknown,16493.9430342,100.0,98.0
471,1762872059.3519478,24579.29826283455,2,24752.064691,600,1,1,19,1.3287838048984528,unknown,16564.886954200003,100.0,98.0
472,1762872113.5967426,24633.54305768013,2,5584.339561,600,1,1,3,1.497853534917826,unknown,14561.179213300002,100.0,98.0
473,1762872165.2966979,24685.24301290512,2,20447.347297,600,1,1,17,1.2523327984586938,unknown,14675.3072814,100.0,98.0
474,1762872217.1709855,24737.117300510406,2,15446.187925,600,1,1,10,1.281093435651695,unknown,13900.308128400002,100.0,98.0
475,1762872271.6278546,24791.574169635773,2,20566.799211,600,1,1,17,1.1482061512683355,unknown,13953.6673019,100.0,98.0
476,1762872323.303589,24843.24990415573,2,18458.329345,600,1,1,17,1.1203485206197736,unknown,14987.3708621,100.0,98.0
477,1762872375.2540867,24895.20040178299,2,15080.487557,600,1,1,27,1.2606025040735476,unknown,16015.826497700002,100.0,98.0
478,1762872427.103573,24947.049888134003,2,12288.527611,600,1,1,28,1.4217206266329971,unknown,16052.6073057,100.0,98.0
479,1762872481.753986,25001.70030093193,2,8502.315756,600,1,1,21,1.4178929909474065,unknown,15285.822079900001,100.0,98.0
480,1762872533.5967324,25053.54304742813,2,17412.095765,600,1,1,25,1.2389435694000133,unknown,15853.849471899997,100.0,98.0
481,1762872585.309112,25105.255427122116,2,21769.223586,600,1,1,20,1.3816060330911046,unknown,15555.5653614,100.0,98.0
482,1762872639.50577,25159.452085018158,2,16845.733807,600,1,1,16,1.1171528821138592,unknown,16681.704786,100.0,98.0
483,1762872691.2102683,25211.156583309174,2,15871.650758,600,1,1,26,1.171714547598909,unknown,16224.135132100002,100.0,98.0
484,1762872743.1346018,25263.08091688156,2,7665.187228,600,1,1,3,1.1750206231914362,unknown,15446.035062399998,100.0,98.0
485,1762872797.352698,25317.299013137817,2,20105.984128,600,1,1,17,1.3315902506105413,unknown,15399.953554100002,100.0,98.0
486,1762872849.1954386,25369.141753673553,2,21385.040319,600,1,1,24,1.2077269414096268,unknown,15692.6246515,100.0,98.0
487,1762872900.8409836,25420.78729867935,2,18324.932377,600,1,1,27,1.1974390144852785,unknown,16017.069133499997,100.0,98.0
488,1762872952.7530153,25472.699330329895,2,4475.620701,600,1,1,0,1.1020762379960165,unknown,15235.778442500003,100.0,98.0
489,1762872969.603004,25489.549319028854,2,42478.908646,75,1,0,0,1.4904906874291743,unknown,18633.4377315,90.0,96.0
490,1762873023.8019595,25543.748274564743,2,21664.953772,600,1,1,18,1.332101944533632,unknown,19058.7235322,90.0,96.0
491,1762873075.712499,25595.6588139534,2,17532.850984,600,1,1,19,1.332353900193835,unknown,18635.086272,90.0,96.0
492,1762873127.436527,25647.382842063904,2,20492.017289,600,1,1,18,1.4720337268858363,unknown,18999.7146202,90.0,96.0
493,1762873181.7265627,25701.672877788544,2,5555.634544,600,1,1,3,1.2911883411303338,unknown,17968.1129988,90.0,96.0
494,1762873233.473608,25753.419923067093,2,7785.855895,600,1,1,5,1.2769048528156068,unknown,17980.1798655,90.0,96.0
495,1762873285.1433485,25805.089663505554,2,21176.488557,600,1,1,18,1.453571063077439,unknown,18087.230308399998,90.0,96.0
496,1762873336.9101758,25856.85649085045,2,16588.032388,600,1,1,16,1.2893560703255291,unknown,17607.529515299997,90.0,96.0
497,1762873391.1267443,25911.07305932045,2,13089.877335,600,1,1,10,1.4896140787138723,unknown,17084.0240111,90.0,96.0
498,1762873442.953189,25962.899503946304,2,21829.30117,600,1,1,18,1.1830020637867291,unknown,18819.392058,90.0,96.0
499,1762873494.6310892,26014.577404260635,2,19379.190164,600,1,1,17,1.1800175267502988,unknown,16509.4202098,100.0,96.0
500,1762873548.9296257,26068.875940799713,2,15479.910504,600,1,1,17,1.2322579663930775,unknown,15890.915883,100.0,98.0
501,1762873600.7559302,26120.702245235443,2,23947.792755,600,1,1,19,1.3423462421494736,unknown,16532.410060100003,100.0,98.0
502,1762873652.4147692,26172.361084222794,2,9535.858731,600,1,1,7,1.3438714604477278,unknown,15436.794204299997,100.0,98.0
503,1762873706.8964071,26226.842722177505,2,5373.716814,600,1,1,2,1.1719616248045992,unknown,15418.6024313,100.0,98.0
504,1762873758.8982947,26278.844609737396,2,24619.548148,600,1,1,18,1.3907176512925976,unknown,17101.971656600002,100.0,98.0
505,1762873810.7585762,26330.704891204834,2,20237.762998,600,1,1,24,1.467619597243914,unknown,17008.0991007,100.0,98.0
506,1762873826.3345163,26346.280831336975,2,15442.362741,53,1,0,0,1.1266142492224618,unknown,16893.532135999998,90.0,96.0
507,1762873878.019249,26397.965564012527,2,16236.718802,600,1,1,16,1.1017298971974498,unknown,17208.216282699996,90.0,96.0
508,1762873932.3420484,26452.288363456726,2,22225.133215,600,1,1,22,1.2366955189537645,unknown,17247.799487199998,90.0,96.0
509,1762873984.1464734,26504.09278845787,2,20652.041151,600,1,1,18,1.2923911067275815,unknown,17375.084585900004,90.0,96.0
510,1762874035.9021294,26555.848444461823,2,16748.746228,600,1,1,18,1.3396520239056113,unknown,17501.968158300002,90.0,96.0
511,1762874089.986547,26609.93286204338,2,18015.03232,600,1,1,16,1.1241343865132707,unknown,16908.6921148,90.0,96.0
512,1762874141.7647164,26661.71103143692,2,20790.257587,600,1,1,17,1.3397353649305785,unknown,18034.1320004,90.0,96.0
513,1762874193.5915895,26713.53790450096,2,12096.096953,600,1,1,27,1.3802612417889488,unknown,18706.370014300002,90.0,96.0
514,1762874245.4262853,26765.372600317,2,19300.775322,600,1,1,18,1.3074016635508363,unknown,18174.4927317,90.0,96.0
515,1762874299.5382233,26819.484538316727,2,4995.769919,600,1,1,5,1.4959310452775818,unknown,16650.2934238,90.0,96.0
516,1762874351.2425668,26871.188881874084,2,6452.629249,600,1,1,23,1.3949728952333516,unknown,15751.320074600002,100.0,96.0
517,1762874402.900359,26922.846673965454,2,20068.036717,600,1,1,17,1.178905996304607,unknown,16134.4518661,100.0,96.0
518,1762874456.997194,26976.943509101868,2,12338.284531,600,1,1,25,1.107958421157469,unknown,15145.7669977,100.0,96.0
519,1762874508.7947438,27028.741058826447,2,9915.19656,600,1,1,7,1.4739161018152211,unknown,14072.082538600001,100.0,96.0
520,1762874560.8264604,27080.772775411606,2,19799.602352,600,1,1,17,1.216114176764137,unknown,14377.168151,100.0,96.0
521,1762874614.9798124,27134.926127433777,2,22336.779987,600,1,1,20,1.2593011561331815,unknown,14809.342917700002,100.0,96.0
522,1762874666.756134,27186.70244908333,2,20499.138699,600,1,1,18,1.4323540768814096,unknown,14780.231028900002,100.0,96.0
523,1762874718.6316798,27238.577994823456,2,9907.706161,600,1,1,12,1.4789997879665844,unknown,14561.391949700002,100.0,96.0
524,1762874770.4558961,27290.40221118927,2,14008.063079,600,1,1,25,1.2380397793132447,unknown,14032.1207254,100.0,96.0
525,1762874824.885613,27344.831928014755,2,15949.552557,600,1,1,20,1.3364122222535808,unknown,15127.498989200001,100.0,96.0
526,1762874876.536009,27396.482324123383,2,12056.34135,600,1,1,10,1.1344795972833068,unknown,15687.870199300003,100.0,96.0
527,1762874928.4111147,27448.357429742813,2,13252.796865,600,1,1,10,1.142478144241229,unknown,15006.346214100002,100.0,96.0
528,1762874982.7147007,27502.661015748978,2,18607.980048,600,1,1,17,1.333378029433559,unknown,15633.315765800002,100.0,96.0
529,1762875034.4655814,27554.41189646721,2,12215.09318,600,1,1,27,1.207558548237278,unknown,15863.3054278,100.0,96.0
530,1762875086.4340324,27606.38034749031,2,18670.712284,600,1,1,20,1.3037139138892067,unknown,15750.416421000002,100.0,96.0
531,1762875138.1476648,27658.09397983551,2,26141.614581,600,1,1,21,1.1111094616832409,unknown,16130.8998804,100.0,96.0
532,1762875192.3426247,27712.28893971443,2,-1420.490762,600,1,1,4,1.3362514381481798,unknown,13938.9369343,100.0,96.0
533,1762875244.0053291,27763.951644182205,2,17237.292595,600,1,1,16,1.1537046901288863,unknown,14671.8955777,100.0,96.0
534,1762875295.7174525,27815.663767576218,2,19308.012887,600,1,1,17,1.342950814007494,unknown,15201.8905585,100.0,96.0
535,1762875350.014165,27869.960479974747,2,17711.654031,600,1,1,16,1.2929670097605637,unknown,15378.100705899997,100.0,96.0
536,1762875401.7246006,27921.670915603638,2,7528.384265,600,1,1,6,1.3707843060651537,unknown,14925.304997399999,100.0,96.0
537,1762875453.612092,27973.558407068253,2,8149.655507,600,1,1,5,1.1026025894505953,unknown,14414.9908616,100.0,96.0
538,1762875507.660755,28027.607069969177,2,16593.771237,600,1,1,14,1.3731818801308837,unknown,14213.5699805,100.0,96.0
539,1762875559.3822339,28079.328548908234,2,4164.657534,600,1,1,3,1.2483312130488873,unknown,13408.526415900002,100.0,98.0
540,1762875611.1971076,28131.143422603607,2,17924.644293,600,1,1,16,1.3383607324893836,unknown,13333.9196168,100.0,98.0
541,1762875662.9221535,28182.868468523026,2,17949.75415,600,1,1,17,1.269819450580393,unknown,12514.733573700001,100.0,98.0
542,1762875717.480659,28237.42697405815,2,15404.578334,600,1,1,9,1.1966084526481922,unknown,14197.240483299998,100.0,98.0
543,1762875769.2042549,28289.15056991577,2,29499.137227,600,1,1,22,1.3180940809569395,unknown,15423.4249465,100.0,98.0
544,1762875820.8819716,28340.828286647797,2,20683.735436,600,1,1,18,1.156544194726432,unknown,15560.9972014,100.0,98.0
545,1762875875.204794,28395.15110898018,2,19425.932903,600,1,1,19,1.351287064098974,unknown,15732.425088599999,100.0,98.0
546,1762875926.8944757,28446.840790748596,2,12241.754603,600,1,1,9,1.481420962500537,unknown,16203.7621224,100.0,98.0
547,1762875978.7789636,28498.72527861595,2,12157.18641,600,1,1,23,1.4626592269778973,unknown,16604.515212699996,100.0,98.0
548,1762876030.6571145,28550.603429555893,2,17188.896418,600,1,1,27,1.156040445764506,unknown,16664.0277308,100.0,98.0
549,1762876084.8820584,28604.82837343216,2,22232.828803,600,1,1,20,1.2198623699488143,unknown,18470.8448577,100.0,98.0
550,1762876136.5543098,28656.500624895096,2,11188.150373,600,1,1,14,1.1407060870870207,unknown,17797.195465700002,100.0,98.0
551,1762876188.2700322,28708.21634721756,2,15147.12779,600,1,1,16,1.4643203595478362,unknown,17516.9328297,100.0,98.0
552,1762876242.6394982,28762.58581328392,2,13129.385911,600,1,1,9,1.2994147352438006,unknown,17289.4135874,100.0,98.0
553,1762876294.4667535,28814.413068532944,2,14080.882263,600,1,1,24,1.2387940394413333,unknown,15747.588091000001,100.0,98.0
554,1762876346.4271955,28866.373510599136,2,12285.216713,600,1,1,27,1.376042961292616,unknown,14907.7362187,100.0,98.0
555,1762876400.8100948,28920.7564098835,2,16738.028892,600,1,1,21,1.176254862700618,unknown,14638.9458176,100.0,98.0
556,1762876452.4881861,28972.434501171112,2,8337.567284,600,1,1,26,1.4795205809604495,unknown,14248.5270857,100.0,100.0
557,1762876504.272002,29024.21831703186,2,15961.979191,600,1,1,16,1.3451715242794413,unknown,14629.006363800003,100.0,100.0
558,1762876556.0705152,29076.016830205917,2,21161.385771,600,1,1,15,1.2302279185771712,unknown,15026.255299100001,100.0,100.0
559,1762876610.2549508,29130.20126581192,2,15013.97401,600,1,1,14,1.3338874190466414,unknown,14304.3698198,100.0,100.0
560,1762876661.9730213,29181.91933631897,2,19177.117383,600,1,1,17,1.16735570694169,unknown,15103.2665208,100.0,100.0
561,1762876713.7585602,29233.70487523079,2,18045.334184,600,1,1,17,1.2745973846401741,unknown,15393.0871602,100.0,100.0
562,1762876767.9219873,29287.868302345276,2,6365.188762,600,1,1,4,1.190526131616831,unknown,14716.667445300001,100.0,100.0
563,1762876819.626753,29339.573068141937,2,8024.281192,600,1,1,9,1.1986486016565236,unknown,14111.007338199997,100.0,100.0
564,1762876871.3697429,29391.316057920456,2,18645.447294,600,1,1,24,1.2691068336398503,unknown,14747.0303963,100.0,100.0
565,1762876923.2349498,29443.18126487732,2,15432.017774,600,1,1,29,1.1479437062318283,unknown,14616.429284499998,100.0,100.0
566,1762876977.6342874,29497.580602407455,2,4161.649222,600,1,1,0,1.1738424187076308,unknown,14198.8374783,100.0,100.0
567,1762877029.6061888,29549.552503824234,2,17926.358364,600,1,1,18,1.4288396211602972,unknown,14395.275395599998,100.0,100.0
568,1762877045.3505354,29565.296850442886,2,16834.636944,57,1,0,0,1.2555273670436522,unknown,13962.6005129,90.0,98.0
569,1762877097.3021343,29617.24844932556,2,21674.439404,600,1,1,21,1.3802009571231078,unknown,14628.647052299999,90.0,98.0
570,1762877151.6704435,29671.616758584976,2,20418.824653,600,1,1,16,1.4807497283723083,unknown,14752.817779299998,90.0,98.0
571,1762877203.5163481,29723.462663173676,2,20043.818799,600,1,1,17,1.1162274664288925,unknown,14952.666240800003,90.0,98.0
572,1762877255.2998683,29775.246183395386,2,19670.201656,600,1,1,19,1.231628916217033,unknown,16283.167530199999,90.0,98.0
573,1762877309.7481756,29829.694490671158,2,15210.631022,600,1,1,9,1.3476457412599487,unknown,17001.802513199997,90.0,98.0
574,1762877361.4804688,29881.426783800125,2,20741.727588,600,1,1,18,1.2204584661792834,unknown,17211.4305426,90.0,98.0
575,1762877377.8463845,29897.792699575424,2,22763.008804,65,1,0,0,1.418630237292863,unknown,17944.5296456,80.0,96.0
576,1762877429.7893128,29949.735627889633,2,13480.802609,600,1,1,22,1.4138740838767856,unknown,18876.444984300004,80.0,96.0
577,1762877481.617241,30001.563555955887,2,20243.094037,600,1,1,18,1.3815868387863723,unknown,19108.1185516,80.0,96.0
578,1762877536.0342171,30055.980532169342,2,11292.850572,600,1,1,7,1.192194577419456,unknown,18553.9399144,90.0,96.0
579,1762877587.9704947,30107.916809797287,2,30451.966215,600,1,1,25,1.4847796228217578,unknown,19431.692595499997,90.0,96.0
580,1762877639.8219714,30159.7682864666,2,12520.511496,600,1,1,12,1.3231996913708837,unknown,18641.861279800003,90.0,96.0
581,1762877694.285154,30214.231469154358,2,18909.336606,600,1,1,17,1.4585740943495349,unknown,18528.4130605,90.0,96.0
582,1762877746.196961,30266.14327597618,2,15007.701773,600,1,1,22,1.1917932271360145,unknown,18062.1630722,90.0,96.0
583,1762877798.1166043,30318.06291937828,2,13878.972587,600,1,1,24,1.36533533042929,unknown,17928.997228700002,90.0,96.0
584,1762877850.2375455,30370.18386054039,2,10239.68141,600,1,1,26,1.2702362949274277,unknown,16878.7926109,90.0,96.0
585,1762877904.5617073,30424.50802230835,2,7238.558778,600,1,1,4,1.4360051221341776,unknown,15326.347608299999,100.0,96.0
586,1762877956.523248,30476.469563007355,2,20949.258574,600,1,1,22,1.2924879177656772,unknown,16073.193204800002,100.0,96.0
587,1762878008.6116014,30528.557916402817,2,25831.137281,600,1,1,30,1.3598964945739165,unknown,16631.9975292,100.0,96.0
588,1762878062.9474087,30582.893723726273,2,18868.725763,600,1,1,18,1.11747882091689,unknown,17389.5850483,100.0,96.0
589,1762878114.6578763,30634.604191303253,2,20787.147638,600,1,1,18,1.2527970610515642,unknown,16423.1031906,100.0,96.0
590,1762878166.4068072,30686.353122234344,2,20934.661212,600,1,1,18,1.3191527522528304,unknown,17264.518162200002,100.0,96.0
591,1762878221.0581555,30741.004470586777,2,15247.210198,600,1,1,23,1.3256031248312048,unknown,16898.305521399998,100.0,96.0
592,1762878272.9234178,30792.86973285675,2,12110.054066,600,1,1,15,1.354703308544085,unknown,16608.540750699998,100.0,96.0
593,1762878324.6631908,30844.6095058918,2,18024.902233,600,1,1,17,1.3748860635829692,unknown,17023.1337153,100.0,96.0
594,1762878376.3296719,30896.275986909866,2,21774.297201,600,1,1,18,1.219686990248085,unknown,18176.595294400002,100.0,96.0
595,1762878430.5671635,30950.513478517532,2,21145.071385,600,1,1,18,1.4863284624623558,unknown,19567.2465551,100.0,96.0
596,1762878482.4514515,31002.39776659012,2,12713.040941,600,1,1,17,1.3047334432350264,unknown,18743.624791799997,100.0,96.0
597,1762878534.1901202,31054.13643527031,2,17393.533181,600,1,1,17,1.1717454302244843,unknown,17899.864381800002,100.0,96.0
598,1762878588.7139246,31108.660239696503,2,15009.96489,600,1,1,22,1.459124784464714,unknown,17513.988294500003,100.0,96.0
599,1762878640.5298634,31160.47617840767,2,19811.664948,600,1,1,18,1.1209581227204028,unknown,17416.4400255,100.0,96.0
600,1762878692.265396,31212.21171116829,2,14737.801467,600,1,1,13,1.4239476418371244,unknown,16796.754051,100.0,96.0
601,1762878744.113061,31264.059376001358,2,19988.67663,600,1,1,17,1.4877931465936192,unknown,17270.9006942,100.0,96.0
602,1762878798.623397,31318.569712162018,2,14608.578394,600,1,1,20,1.4746366893850882,unknown,17520.753127000004,100.0,96.0
603,1762878850.3140383,31370.260353326797,2,7253.459041,600,1,1,4,1.3663189781224458,unknown,16443.6088078,100.0,96.0
604,1762878902.2445693,31422.19088435173,2,11156.992189,600,1,1,8,1.226434690125329,unknown,15381.8783066,100.0,96.0
605,1762878956.6127868,31476.559101819992,2,17411.326705,600,1,1,17,1.2252406514597705,unknown,15008.503838600003,100.0,96.0
606,1762879008.5707355,31528.517050504684,2,13411.500982,600,1,1,8,1.2874993346883488,unknown,15078.349842699998,100.0,96.0
607,1762879060.4529884,31580.39930343628,2,19106.459992,600,1,1,17,1.3345896977866916,unknown,15249.6425238,100.0,96.0
608,1762879115.1104894,31635.056804418564,2,6885.969073,600,1,1,3,1.1113848325919649,unknown,14437.242942100002,100.0,96.0
609,1762879167.0918632,31687.03817820549,2,15784.003156,600,1,1,16,1.221695347387024,unknown,14034.476762900002,100.0,96.0
610,1762879218.8607001,31738.807015180588,2,7433.875402,600,1,1,7,1.1043658221104862,unknown,13304.0841564,100.0,96.0
611,1762879234.825246,31754.771561145782,2,9946.787224,57,1,0,0,1.3187618082790313,unknown,12299.8952158,90.0,94.0
612,1762879251.0492325,31770.995547533035,2,24321.960747,66,1,0,0,1.1291657445470344,unknown,13271.233451099999,80.0,92.0
613,1762879302.8160167,31822.762331724167,2,21422.292086,600,1,1,19,1.4712377065957394,unknown,14688.1167556,80.0,92.0
614,1762879357.2080233,31877.154338359833,2,24901.588419,600,1,1,23,1.4167763781942795,unknown,16062.576378599999,80.0,92.0
615,1762879408.9929981,31928.939313173294,2,20226.413756,600,1,1,18,1.267915950111274,unknown,16344.0850837,80.0,92.0
616,1762879460.676851,31980.62316608429,2,9573.182011,600,1,1,24,1.159720606752062,unknown,15960.2531866,80.0,92.0
617,1762879515.2841456,32035.23046064377,2,16813.866818,600,1,1,9,1.1456853705833732,unknown,15730.993869200003,80.0,92.0
618,1762879567.2278087,32087.174123764038,2,12159.892532,600,1,1,7,1.1212224511846642,unknown,16258.386215100001,80.0,94.0
619,1762879618.9701638,32138.9164788723,2,17992.186731,600,1,1,16,1.369987465378469,unknown,16479.2045726,80.0,94.0
620,1762879670.8671372,32190.813452243805,2,14279.540077,600,1,1,17,1.3495961058149708,unknown,17163.7710401,80.0,94.0
621,1762879725.2812212,32245.227536201477,2,12053.32034,600,1,1,13,1.3276274276616855,unknown,17374.424351700003,90.0,94.0
622,1762879777.034293,32296.98060798645,2,17435.10256,600,1,1,22,1.2107182623503818,unknown,16685.738533000003,100.0,94.0
623,1762879828.8780544,32348.824369430542,2,14982.145289,600,1,1,24,1.43502293389334,unknown,16041.7238533,100.0,94.0
624,1762879883.2174673,32403.16378235817,2,16437.110611,600,1,1,19,1.2052102736351724,unknown,15195.2760725,100.0,94.0
625,1762879934.935472,32454.88178706169,2,10063.667747,600,1,1,7,1.2602273547853269,unknown,14179.0014716,100.0,96.0
626,1762879986.909143,32506.855458021164,2,13755.476545,600,1,1,26,1.4211403003055312,unknown,14597.230925000002,100.0,96.0
627,1762880041.0476716,32560.993986606598,2,22345.610961,600,1,1,18,1.4425203425264956,unknown,15150.405339299998,100.0,96.0
628,1762880093.0827944,32613.029109477997,2,17663.168253,600,1,1,19,1.4653886216124306,unknown,15700.732911400002,100.0,96.0
629,1762880144.9707522,32664.917067289352,2,20378.394809,600,1,1,19,1.2422808489996822,unknown,15939.353719199999,100.0,96.0
630,1762880196.9135315,32716.85984659195,2,10182.523073,600,1,1,5,1.1286199093660012,unknown,15529.652018799996,100.0,96.0
631,1762880251.1298366,32771.07615160942,2,23013.624757,600,1,1,19,1.473006807240713,unknown,16625.6824605,100.0,96.0
632,1762880303.071114,32823.01742911339,2,13878.826116,600,1,1,14,1.4286250327694585,unknown,16270.0548161,100.0,96.0
633,1762880354.7782352,32874.72455024719,2,20164.023667,600,1,1,18,1.1838585739106533,unknown,16788.2426539,100.0,96.0
634,1762880409.0719097,32929.01822471619,2,17069.644449,600,1,1,16,1.296066395798754,unknown,16851.4960377,100.0,96.0
635,1762880460.8344705,32980.78078556061,2,16797.682783,600,1,1,16,1.1536033513856425,unknown,17524.897541299997,100.0,96.0
636,1762880512.6430223,33032.58933734894,2,20861.283564,600,1,1,19,1.1336876082783305,unknown,18235.4782432,100.0,96.0
637,1762880564.420387,33084.36670207977,2,21442.993925,600,1,1,18,1.2798634164525458,unknown,18145.2165396,100.0,96.0
638,1762880618.7136626,33138.659977674484,2,4431.327708,600,1,1,0,1.1870449878662446,unknown,16822.032485099997,100.0,96.0
639,1762880670.455602,33190.40191698074,2,19410.76844,600,1,1,17,1.3110177694832752,unknown,16725.269848199998,100.0,96.0
640,1762880687.2340927,33207.18040776253,2,12654.146923,69,1,1,23,1.4743210446587072,unknown,16972.4322332,100.0,96.0
641,1762880739.0690916,33259.01540660858,2,20660.731059,600,1,1,18,1.2351844893501125,unknown,16737.1428634,100.0,96.0
642,1762880793.6671183,33313.61343336105,2,2800.882067,600,1,1,0,1.3028473762347361,unknown,15629.3484585,100.0,96.0
643,1762880845.5933657,33365.539680719376,2,11233.063148,600,1,1,16,1.4787990077424507,unknown,14736.252406599999,100.0,96.0
644,1762880897.3250988,33417.2714138031,2,21036.828549,600,1,1,27,1.2137935759420437,unknown,15132.970816600002,100.0,96.0
645,1762880951.6266496,33471.572964668274,2,18918.900856,600,1,1,17,1.4177819149129807,unknown,15345.0926239,100.0,96.0
646,1762881003.316619,33523.2629339695,2,17808.332878,600,1,1,16,1.1173921780317182,unknown,15039.7975553,100.0,96.0
647,1762881055.1354897,33575.08180475235,2,15573.391291,600,1,1,16,1.3063633625192004,unknown,14452.837291900001,100.0,96.0
648,1762881106.9118798,33626.85819482803,2,41241.012154,600,1,1,29,1.4331575855930379,unknown,18133.8057365,100.0,96.0
649,1762881161.080388,33681.02670311928,2,18212.147824,600,1,1,16,1.1342153388850398,unknown,18013.943674899998,100.0,96.0
650,1762881212.7574406,33732.70375561714,2,20276.755031,600,1,1,24,1.2246018545564126,unknown,18776.2044857,100.0,96.0
651,1762881264.6472611,33784.593576192856,2,20469.554996,600,1,1,18,1.116724213303714,unknown,18757.0868794,100.0,96.0
652,1762881319.123029,33839.06934404373,2,10087.098521,600,1,1,24,1.4487651412562002,unknown,19485.7085248,100.0,96.0
653,1762881371.0189803,33890.96529531479,2,10502.36729,600,1,1,14,1.3942842845997654,unknown,19412.638939,100.0,96.0
654,1762881422.8841412,33942.83045625687,2,10337.614643,600,1,1,8,1.2246253109800043,unknown,18342.717548399996,100.0,96.0
655,1762881474.5802717,33994.52658677101,2,5018.530105,600,1,1,3,1.3253665122452654,unknown,16952.680473300003,100.0,96.0
656,1762881528.8802397,34048.82655477524,2,6369.951537,600,1,1,4,1.1440054155985795,unknown,15808.8423392,100.0,96.0
657,1762881545.1525638,34065.09887886047,2,3786.757755,63,1,0,0,1.377817378777557,unknown,14630.1789856,90.0,94.0
658,1762881597.0180883,34116.964403390884,2,28577.964808,600,1,1,21,1.1222807553395053,unknown,13363.874250999997,90.0,94.0
659,1762881613.4141066,34133.36042165756,2,11545.378906,67,1,1,26,1.1430635702069343,unknown,12697.197359200001,90.0,94.0
660,1762881665.0842407,34185.0305557251,2,7714.152765,600,1,1,6,1.2657039121340807,unknown,11440.9371326,90.0,94.0
